REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,CENSUS_BLOCK_NO,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,Q37_PERSON_SERIAL_NO,Q37_READY_ACCEPT_JOB,Q38_REASON_FOR_NOT_ACCEPTING,Q39_EXPECT_EMPLOYMENT,Q40_EXPECT_SECTOR,Q41A_EXPECT_ANY_HELP,Q41B1_EXCEPT_ASSISTANCE_1ST,Q41B2_EXCEPT_ASSISTANCE_2ND,Q41B3_EXCEPT_ASSISTANCE_3RD,Q42_NATURE_OF_THE_JOB
10,2011,05,2,61,063,10,1,030,01, ,2, , , , , , ,    
10,2011,05,2,61,064,01,1,041,02, ,2, , , , , , ,    
10,2011,05,2,61,064,01,1,041,03, ,1, , , , , , ,    
10,2011,05,2,61,064,02,1,042,01, ,4, , , , , , ,    
10,2011,05,2,61,064,03,1,043,02, ,2, , , , , , ,    
10,2011,05,2,61,064,05,1,045,02, ,2, , , , , , ,    
10,2011,05,2,61,064,05,1,045,03, ,1, , , , , , ,    
10,2011,05,2,61,064,05,1,045,04, ,1, , , , , , ,    
10,2011,05,2,61,064,06,1,046,02, ,2, , , , , , ,    
10,2011,05,2,61,064,06,1,046,03, ,1, , , , , , ,    
10,2011,05,2,61,064,06,1,046,04, ,1, , , , , , ,    
10,2011,05,2,61,064,07,1,047,02, ,2, , , , , , ,    
10,2011,05,2,61,064,07,1,047,03, ,3, , , , , , ,    
10,2011,05,2,61,064,08,1,048,02, ,2, , , , , , ,    
10,2011,05,2,61,064,08,1,048,03, ,3, , , , , , ,    
10,2011,05,2,61,064,10,1,050,02, ,2, , , , , , ,    
10,2011,05,2,61,065,01,1,001,01, ,2, , , , , , ,    
10,2011,05,2,61,065,02,1,002,02, ,2, , , , , , ,    
10,2011,05,2,61,065,02,1,002,03, ,1, , , , , , ,    
10,2011,05,2,61,065,03,1,003,02, ,2, , , , , , ,    
10,2011,05,2,61,065,03,1,003,03, ,9, , , , , , ,    
10,2011,05,2,61,065,03,1,003,04, ,9, , , , , , ,    
10,2011,05,2,61,065,05,1,005,02, ,2, , , , , , ,    
10,2011,05,2,61,065,06,1,006,02, ,2, , , , , , ,    
10,2011,05,2,61,065,06,1,006,03, ,1, , , , , , ,    
10,2011,05,2,61,065,06,1,006,04, ,1, , , , , , ,    
10,2011,05,2,61,065,06,1,006,05, ,1, , , , , , ,    
10,2011,05,2,61,065,07,1,007,03, ,1, , , , , , ,    
10,2011,05,2,61,065,08,1,008,02, ,2, , , , , , ,    
10,2011,05,2,61,065,08,1,008,03, ,1, , , , , , ,    
10,2011,05,2,61,065,08,1,008,04, ,1, , , , , , ,    
10,2011,05,2,61,065,08,1,008,06, ,3, , , , , , ,    
10,2011,05,2,61,065,08,1,008,07, ,2, , , , , , ,    
10,2011,05,2,61,065,09,1,009,01, ,3, , , , , , ,    
10,2011,05,2,61,065,09,1,009,02, ,2, , , , , , ,    
10,2011,05,2,61,065,10,1,010,01, ,3, , , , , , ,    
10,2011,05,2,61,065,10,1,010,02, ,3, , , , , , ,    
10,2011,05,2,61,065,10,1,010,04,1, ,2,4, , , , ,3439
10,2011,05,2,61,065,10,1,010,05,1, ,2,4, , , , ,4113
10,2011,05,2,61,066,02,1,012,02, ,2, , , , , , ,    
10,2011,05,2,61,066,03,1,013,01, ,3, , , , , , ,    
10,2011,05,2,61,066,03,1,013,02, ,2, , , , , , ,    
10,2011,05,2,61,066,04,1,014,02, ,2, , , , , , ,    
10,2011,05,2,61,066,05,1,015,01, ,2, , , , , , ,    
10,2011,05,2,61,066,06,1,016,02, ,2, , , , , , ,    
10,2011,05,2,61,066,07,1,017,02, ,2, , , , , , ,    
10,2011,05,2,61,066,07,1,017,03, ,1, , , , , , ,    
10,2011,05,2,61,066,08,1,018,02, ,2, , , , , , ,    
10,2011,05,2,61,066,08,1,018,03, ,1, , , , , , ,    
10,2011,05,2,61,066,08,1,018,04, ,1, , , , , , ,    
10,2011,05,2,61,066,09,1,019,01, ,2, , , , , , ,    
10,2011,05,2,61,066,09,1,019,02, ,2, , , , , , ,    
10,2011,05,2,61,066,10,1,020,01, ,2, , , , , , ,    
10,2011,05,2,61,066,10,1,020,02, ,1, , , , , , ,    
10,2011,05,2,61,067,01,1,031,01, ,2, , , , , , ,    
10,2011,05,2,61,067,02,1,032,02, ,2, , , , , , ,    
10,2011,05,2,61,067,03,1,033,03, ,1, , , , , , ,    
10,2011,05,2,61,067,03,1,033,04, ,1, , , , , , ,    
10,2011,05,2,61,067,04,1,034,02, ,3, , , , , , ,    
10,2011,05,2,61,067,04,1,034,04, ,1, , , , , , ,    
10,2011,05,2,61,067,05,1,035,01, ,3, , , , , , ,    
10,2011,05,2,61,067,05,1,035,03, ,2, , , , , , ,    
10,2011,05,2,61,067,06,1,036,01, ,9, , , , , , ,    
10,2011,05,2,61,067,06,1,036,02, ,2, , , , , , ,    
10,2011,05,2,61,067,06,1,036,03, ,1, , , , , , ,    
10,2011,05,2,61,067,07,1,037,01, ,3, , , , , , ,    
10,2011,05,2,61,067,07,1,037,02, ,3, , , , , , ,    
10,2011,05,2,61,067,07,1,037,04, ,2, , , , , , ,    
10,2011,05,2,61,067,08,1,038,01, ,2, , , , , , ,    
10,2011,05,2,61,067,08,1,038,03, ,9, , , , , , ,    
10,2011,05,2,61,067,09,1,039,02, ,2, , , , , , ,    
10,2011,05,2,61,067,09,1,039,03, ,1, , , , , , ,    
10,2011,05,2,61,067,09,1,039,04, ,1, , , , , , ,    
10,2011,05,2,61,067,10,1,040,02, ,2, , , , , , ,    
10,2011,05,2,61,068,01,1,061,02, ,2, , , , , , ,    
10,2011,05,2,61,068,02,1,062,01, ,3, , , , , , ,    
10,2011,05,2,61,068,02,1,062,02, ,2, , , , , , ,    
10,2011,05,2,61,068,02,1,062,03, ,2, , , , , , ,    
10,2011,05,2,61,068,04,1,064,02, ,2, , , , , , ,    
10,2011,05,2,61,068,04,1,064,03, ,1, , , , , , ,    
10,2011,05,2,61,068,05,1,065,02, ,2, , , , , , ,    
10,2011,05,2,61,068,05,1,065,05, ,1, , , , , , ,    
10,2011,05,2,61,068,06,1,066,04, ,1, , , , , , ,    
10,2011,05,2,61,068,07,1,067,02, ,2, , , , , , ,    
10,2011,05,2,61,068,09,1,069,02, ,2, , , , , , ,    
10,2011,05,2,61,068,10,1,070,01, ,3, , , , , , ,    
10,2011,05,2,61,068,10,1,070,02, ,2, , , , , , ,    
10,2011,05,2,61,068,10,1,070,03, ,3, , , , , , ,    
10,2011,05,2,61,069,01,1,112,03, ,2, , , , , , ,    
10,2011,05,2,61,069,02,1,113,01, ,4, , , , , , ,    
10,2011,05,2,61,069,02,1,113,02, ,4, , , , , , ,    
10,2011,05,2,61,069,02,1,113,03, ,2, , , , , , ,    
10,2011,05,2,61,069,02,1,113,04, ,1, , , , , , ,    
10,2011,05,2,61,069,03,1,114,02, ,3, , , , , , ,    
10,2011,05,2,61,069,03,1,114,03, ,1, , , , , , ,    
10,2011,05,2,61,069,03,1,114,04, ,4, , , , , , ,    
10,2011,05,2,61,069,05,1,116,01, ,3, , , , , , ,    
10,2011,05,2,61,069,06,1,117,02, ,2, , , , , , ,    
10,2011,05,2,61,069,09,1,120,02, ,1, , , , , , ,    
10,2011,05,2,61,069,10,1,121,01, ,1, , , , , , ,    
10,2011,05,2,61,069,10,1,121,03, ,2, , , , , , ,    
10,2011,05,2,61,069,10,1,121,04, ,2, , , , , , ,    
10,2011,05,2,61,070,01,1,102,02, ,2, , , , , , ,    
10,2011,05,2,61,070,01,1,102,03, ,1, , , , , , ,    
10,2011,05,2,61,070,01,1,102,04, ,1, , , , , , ,    
10,2011,05,2,61,070,01,1,102,06, ,3, , , , , , ,    
10,2011,05,2,61,070,01,1,102,07, ,2, , , , , , ,    
10,2011,05,2,61,070,01,1,102,08, ,3, , , , , , ,    
10,2011,05,2,61,070,04,1,105,02, ,2, , , , , , ,    
10,2011,05,2,61,070,04,1,105,04, ,3, , , , , , ,    
10,2011,05,2,61,070,04,1,105,05, ,2, , , , , , ,    
10,2011,05,2,61,070,04,1,105,06, ,2, , , , , , ,    
10,2011,05,2,61,070,06,1,107,02, ,2, , , , , , ,    
10,2011,05,2,61,070,06,1,107,03, ,1, , , , , , ,    
10,2011,05,2,61,070,08,1,109,03, ,1, , , , , , ,    
10,2011,05,2,61,070,09,1,110,02, ,2, , , , , , ,    
10,2011,05,2,61,070,10,1,111,03, ,2, , , , , , ,    
10,2011,05,2,61,070,10,1,111,04, ,2, , , , , , ,    
10,2011,05,3,61,071,01,1,122,01, ,3, , , , , , ,    
10,2011,05,3,61,071,02,1,123,04, ,1, , , , , , ,    
10,2011,05,3,61,071,03,1,124,02, ,2, , , , , , ,    
10,2011,05,3,61,071,03,1,124,03, ,1, , , , , , ,    
10,2011,05,3,61,071,04,1,125,03, ,1, , , , , , ,    
10,2011,05,3,61,071,05,1,126,02, ,2, , , , , , ,    
10,2011,05,3,61,071,06,1,127,02, ,2, , , , , , ,    
10,2011,05,3,61,071,06,1,127,03, ,1, , , , , , ,    
10,2011,05,3,61,071,06,1,127,04, ,1, , , , , , ,    
10,2011,05,3,61,071,06,1,127,05, ,1, , , , , , ,    
10,2011,05,3,61,071,07,1,128,02, ,2, , , , , , ,    
10,2011,05,3,61,071,08,1,129,02, ,2, , , , , , ,    
10,2011,05,3,61,071,10,1,131,03, ,1, , , , , , ,    
10,2011,06,1,61,072,02,1,072,04, ,1, , , , , , ,    
10,2011,06,1,61,072,03,1,073,02, ,1, , , , , , ,    
10,2011,06,1,61,072,05,1,075,01, ,2, , , , , , ,    
10,2011,06,1,61,072,05,1,075,02, ,4, , , , , , ,    
10,2011,06,1,61,072,06,1,076,04, ,1, , , , , , ,    
10,2011,06,1,61,072,08,1,078,02, ,2, , , , , , ,    
10,2011,06,1,61,072,10,1,080,02, ,2, , , , , , ,    
10,2011,06,2,61,073,01,1,131,02, ,2, , , , , , ,    
10,2011,06,2,61,073,05,1,135,01, ,3, , , , , , ,    
10,2011,06,2,61,073,06,1,136,02, ,2, , , , , , ,    
10,2011,06,2,61,073,06,1,136,03, ,1, , , , , , ,    
10,2011,06,2,61,073,08,1,138,02, ,2, , , , , , ,    
10,2011,06,2,61,073,08,1,138,03, ,1, , , , , , ,    
10,2011,06,2,61,073,08,1,138,04, ,1, , , , , , ,    
10,2011,06,2,61,073,10,1,140,01, ,2, , , , , , ,    
10,2011,06,2,61,074,01,1,041,01, ,2, , , , , , ,    
10,2011,06,2,61,074,02,1,042,03, ,1, , , , , , ,    
10,2011,06,2,61,074,03,1,043,03, ,1, , , , , , ,    
10,2011,06,2,61,074,03,1,043,04, ,3, , , , , , ,    
10,2011,06,2,61,074,04,1,044,03, ,1, , , , , , ,    
10,2011,06,2,61,074,04,1,044,04, ,1, , , , , , ,    
10,2011,06,2,61,074,05,1,045,03, ,1, , , , , , ,    
10,2011,06,2,61,074,06,1,046,03, ,1, , , , , , ,    
10,2011,06,2,61,074,06,1,046,04, ,1, , , , , , ,    
10,2011,06,2,61,074,07,1,047,01, ,3, , , , , , ,    
10,2011,06,2,61,074,07,1,047,03, ,2, , , , , , ,    
10,2011,06,2,61,075,02,1,012,02, ,3, , , , , , ,    
10,2011,06,2,61,075,02,1,012,03,1, ,3, , , , , ,    
10,2011,06,2,61,075,02,1,012,04, ,4, , , , , , ,    
10,2011,06,2,61,075,03,1,013,02, ,2, , , , , , ,    
10,2011,06,2,61,075,03,1,013,03, ,1, , , , , , ,    
10,2011,06,2,61,075,03,1,013,04, ,1, , , , , , ,    
10,2011,06,2,61,075,05,1,015,02, ,2, , , , , , ,    
10,2011,06,2,61,075,06,1,016,02, ,2, , , , , , ,    
10,2011,06,2,61,075,07,1,017,02, ,1, , , , , , ,    
10,2011,06,2,61,075,08,1,018,02, ,2, , , , , , ,    
10,2011,06,2,61,075,10,1,020,01, ,2, , , , , , ,    
10,2011,06,2,61,075,10,1,020,02, ,1, , , , , , ,    
10,2011,06,2,61,076,01,1,021,02, ,1, , , , , , ,    
10,2011,06,2,61,076,04,1,024,01, ,2, , , , , , ,    
10,2011,06,2,61,076,05,1,025,01,2,2, , , , , , ,    
10,2011,06,2,61,076,08,1,028,03, ,1, , , , , , ,    
10,2011,06,2,61,076,09,1,029,02, ,2, , , , , , ,    
10,2011,06,2,61,076,09,1,029,03,1, ,2,1, , , , ,3231
10,2011,06,2,61,077,02,1,112,03, ,1, , , , , , ,    
10,2011,06,2,61,077,02,1,112,04, ,1, , , , , , ,    
10,2011,06,2,61,077,04,1,114,02, ,3, , , , , , ,    
10,2011,06,2,61,077,05,1,115,03, ,1, , , , , , ,    
10,2011,06,2,61,077,05,1,115,04, ,1, , , , , , ,    
10,2011,06,2,61,077,06,1,116,01, ,3, , , , , , ,    
10,2011,06,2,61,077,06,1,116,02, ,3, , , , , , ,    
10,2011,06,2,61,077,07,1,117,02, ,2, , , , , , ,    
10,2011,06,2,61,077,07,1,117,04, ,2, , , , , , ,    
10,2011,06,2,61,077,08,1,118,01, ,4, , , , , , ,    
10,2011,06,2,61,077,08,1,118,02, ,4, , , , , , ,    
10,2011,06,2,61,077,10,1,020,03, ,4, , , , , , ,    
10,2011,06,2,61,077,10,1,020,06, ,3, , , , , , ,    
10,2011,06,2,61,078,01,1,031,01, ,3, , , , , , ,    
10,2011,06,2,61,078,02,1,032,02, ,1, , , , , , ,    
10,2011,06,2,61,078,02,1,032,03, ,1, , , , , , ,    
10,2011,06,2,61,078,03,1,033,01, ,3, , , , , , ,    
10,2011,06,2,61,078,03,1,033,02, ,4, , , , , , ,    
10,2011,06,2,61,078,04,1,034,03, ,1, , , , , , ,    
10,2011,06,2,61,078,04,1,034,04, ,1, , , , , , ,    
10,2011,06,2,61,078,04,1,034,05, ,1, , , , , , ,    
10,2011,06,2,61,078,04,1,034,06, ,4, , , , , , ,    
10,2011,06,2,61,078,05,1,035,02, ,2, , , , , , ,    
10,2011,06,2,61,078,05,1,035,04, ,1, , , , , , ,    
10,2011,06,2,61,078,05,1,035,05, ,1, , , , , , ,    
10,2011,06,2,61,078,06,1,036,01, ,3, , , , , , ,    
10,2011,06,2,61,078,07,1,037,01, ,4, , , , , , ,    
10,2011,06,2,61,078,07,1,037,02,1, ,1, ,1,1, , ,6122
10,2011,06,2,61,078,07,1,037,03,1, ,1, ,1,1, , ,6122
10,2011,06,2,61,078,08,1,038,04, ,2, , , , , , ,    
10,2011,06,2,61,079,01,1,081,03, ,4, , , , , , ,    
10,2011,06,2,61,079,01,1,081,04, ,2, , , , , , ,    
10,2011,06,2,61,079,02,1,082,03, ,1, , , , , , ,    
10,2011,06,2,61,079,02,1,082,04, ,1, , , , , , ,    
10,2011,06,2,61,079,03,1,083,03, ,1, , , , , , ,    
10,2011,06,2,61,079,03,1,083,05,1, ,2,1, , , , ,2331
10,2011,06,2,61,079,04,1,084,01, ,2, , , , , , ,    
10,2011,06,2,61,079,04,1,084,02, ,4, , , , , , ,    
10,2011,06,2,61,079,05,1,085,03, ,1, , , , , , ,    
10,2011,06,2,61,079,05,1,085,04, ,1, , , , , , ,    
10,2011,06,2,61,079,07,1,087,01, ,2, , , , , , ,    
10,2011,06,2,61,079,07,1,087,03, ,4, , , , , , ,    
10,2011,06,2,61,079,10,1,090,02, ,2, , , , , , ,    
10,2011,06,2,61,080,01,1,101,02, ,2, , , , , , ,    
10,2011,06,2,61,080,01,1,101,03, ,1, , , , , , ,    
10,2011,06,2,61,080,02,1,102,02, ,2, , , , , , ,    
10,2011,06,2,61,080,03,1,103,02, ,2, , , , , , ,    
10,2011,06,2,61,080,04,1,104,02, ,2, , , , , , ,    
10,2011,06,2,61,080,06,1,106,02, ,2, , , , , , ,    
10,2011,06,2,61,080,07,1,107,01, ,3, , , , , , ,    
10,2011,06,2,61,080,07,1,107,03, ,2, , , , , , ,    
10,2011,06,2,61,080,08,1,108,01, ,2, , , , , , ,    
10,2011,06,2,61,080,09,1,109,01, ,3, , , , , , ,    
10,2011,06,2,61,080,09,1,109,02, ,2, , , , , , ,    
10,2011,06,2,61,080,09,1,109,05,1, ,3, , , , , ,    
10,2011,06,2,61,080,10,1,110,01, ,3, , , , , , ,    
10,2011,06,2,61,080,10,1,110,03, ,2, , , , , , ,    
10,2011,06,2,61,080,10,1,110,04,1, ,3, , , , , ,    
10,2011,06,2,61,081,01,1,001,01, ,3, , , , , , ,    
10,2011,06,2,61,081,01,1,001,02, ,2, , , , , , ,    
10,2011,06,2,61,081,02,1,002,01, ,4, , , , , , ,    
10,2011,06,2,61,081,02,1,002,02, ,2, , , , , , ,    
10,2011,06,2,61,081,02,1,002,03, ,2, , , , , , ,    
10,2011,06,2,61,081,03,1,003,02, ,2, , , , , , ,    
10,2011,06,2,61,081,03,1,003,03, ,1, , , , , , ,    
10,2011,06,2,61,081,04,1,004,02, ,2, , , , , , ,    
10,2011,06,2,61,081,04,1,004,04, ,1, , , , , , ,    
10,2011,06,2,61,081,05,1,005,02, ,2, , , , , , ,    
10,2011,06,2,61,081,05,1,005,05, ,2, , , , , , ,    
10,2011,06,2,61,081,05,1,005,10, ,1, , , , , , ,    
10,2011,06,2,61,081,06,1,006,02, ,2, , , , , , ,    
10,2011,06,2,61,081,06,1,006,03, ,1, , , , , , ,    
10,2011,06,2,61,081,06,1,006,04, ,1, , , , , , ,    
10,2011,06,2,61,081,10,1,010,03, ,1, , , , , , ,    
10,2011,06,2,61,081,10,1,010,04, ,1, , , , , , ,    
10,2011,06,2,61,082,01,1,051,01, ,2, , , , , , ,    
10,2011,06,2,61,082,01,1,051,05, ,2, , , , , , ,    
10,2011,06,2,61,082,02,1,052,03, ,1, , , , , , ,    
10,2011,06,2,61,082,02,1,052,04, ,1, , , , , , ,    
10,2011,06,2,61,082,03,1,053,03, ,2, , , , , , ,    
10,2011,06,2,61,082,05,1,055,02, ,2, , , , , , ,    
10,2011,06,2,61,082,07,1,057,01, ,4, , , , , , ,    
10,2011,06,2,61,082,07,1,057,02, ,2, , , , , , ,    
10,2011,06,2,61,082,08,1,058,04, ,1, , , , , , ,    
10,2011,06,2,61,082,08,1,058,05, ,2, , , , , , ,    
10,2011,06,2,61,083,01,1,061,01, ,4, , , , , , ,    
10,2011,06,2,61,083,01,1,061,03, ,1, , , , , , ,    
10,2011,06,2,61,083,03,1,063,01, ,3, , , , , , ,    
10,2011,06,2,61,083,03,1,063,03, ,2, , , , , , ,    
10,2011,06,2,61,083,04,1,064,02, ,2, , , , , , ,    
10,2011,06,2,61,083,04,1,064,03, ,2, , , , , , ,    
10,2011,06,2,61,083,05,1,065,01, ,4, , , , , , ,    
10,2011,06,2,61,083,05,1,065,03, ,2, , , , , , ,    
10,2011,06,2,61,083,06,1,066,01, ,2, , , , , , ,    
10,2011,06,2,61,083,06,1,066,02, ,2, , , , , , ,    
10,2011,06,2,61,083,07,1,067,02, ,2, , , , , , ,    
10,2011,06,2,61,083,08,1,068,01, ,2, , , , , , ,    
10,2011,06,2,61,083,08,1,068,02, ,1, , , , , , ,    
10,2011,06,2,61,083,08,1,068,03, ,1, , , , , , ,    
10,2011,06,2,61,083,09,1,069,01, ,3, , , , , , ,    
10,2011,06,2,61,083,09,1,069,02, ,2, , , , , , ,    
10,2011,06,2,61,083,09,1,069,04, ,2, , , , , , ,    
10,2011,06,2,61,084,01,1,091,01, ,2, , , , , , ,    
10,2011,06,2,61,084,02,1,092,02, ,2, , , , , , ,    
10,2011,06,2,61,084,04,1,094,02, ,2, , , , , , ,    
10,2011,06,2,61,084,06,1,096,01, ,3, , , , , , ,    
10,2011,06,2,61,084,06,1,096,02, ,2, , , , , , ,    
10,2011,06,2,61,084,07,1,097,04, ,1, , , , , , ,    
10,2011,06,2,61,084,09,1,099,02, ,2, , , , , , ,    
10,2011,06,2,61,084,09,1,099,03, ,3, , , , , , ,    
10,2011,06,2,61,084,09,1,099,04, ,1, , , , , , ,    
10,2011,06,2,61,084,09,1,099,05, ,1, , , , , , ,    
10,2011,06,2,61,084,10,1,100,01, ,3, , , , , , ,    
10,2011,06,2,61,084,10,1,100,03, ,2, , , , , , ,    
10,2011,06,2,61,084,10,1,100,05, ,1, , , , , , ,    
10,2011,06,2,61,085,01,1,121,02, ,1, , , , , , ,    
10,2011,06,2,61,085,02,1,122,02, ,4, , , , , , ,    
10,2011,06,2,61,085,03,1,123,02, ,1, , , , , , ,    
10,2011,06,2,61,085,03,1,123,03, ,1, , , , , , ,    
10,2011,06,2,61,085,05,1,125,01, ,2, , , , , , ,    
10,2011,06,2,61,085,05,1,125,04, ,2, , , , , , ,    
10,2011,06,2,61,085,06,1,126,02, ,2, , , , , , ,    
10,2011,06,2,61,085,06,1,126,03, ,1, , , , , , ,    
10,2011,06,2,61,085,07,1,127,01, ,2, , , , , , ,    
10,2011,06,2,61,085,09,1,129,02, ,2, , , , , , ,    
10,2011,07,2,61,086,01,1,041,01, ,4, , , , , , ,    
10,2011,07,2,61,086,01,1,041,02, ,4, , , , , , ,    
10,2011,07,2,61,086,01,1,041,03, ,2, , , , , , ,    
10,2011,07,2,61,086,01,1,041,06, ,2, , , , , , ,    
10,2011,07,2,61,086,02,1,042,02, ,2, , , , , , ,    
10,2011,07,2,61,086,02,1,042,03, ,4, , , , , , ,    
10,2011,07,2,61,086,02,1,042,04, ,1, , , , , , ,    
10,2011,07,2,61,086,03,1,043,01, ,2, , , , , , ,    
10,2011,07,2,61,086,04,1,044,02, ,2, , , , , , ,    
10,2011,07,2,61,086,04,1,044,04, ,2, , , , , , ,    
10,2011,07,2,61,086,04,1,044,06, ,3, , , , , , ,    
10,2011,07,2,61,086,04,1,044,07, ,4, , , , , , ,    
10,2011,07,2,61,086,05,1,045,04, ,1, , , , , , ,    
10,2011,07,2,61,086,05,1,045,05, ,1, , , , , , ,    
10,2011,07,2,61,086,05,1,045,06, ,1, , , , , , ,    
10,2011,07,2,61,086,06,1,046,02, ,2, , , , , , ,    
10,2011,07,2,61,086,06,1,046,04, ,1, , , , , , ,    
10,2011,07,2,61,086,06,1,046,05, ,1, , , , , , ,    
10,2011,07,2,61,086,08,1,048,01, ,4, , , , , , ,    
10,2011,07,2,61,086,08,1,048,04, ,1, , , , , , ,    
10,2011,07,2,61,086,08,1,048,05, ,1, , , , , , ,    
10,2011,07,2,61,086,08,1,048,06, ,2, , , , , , ,    
10,2011,07,2,61,086,09,1,049,02, ,2, , , , , , ,    
10,2011,07,2,61,086,09,1,049,03, , ,2,4, , , , ,4115
10,2011,07,2,61,086,09,1,049,04, ,2, , , , , , ,    
10,2011,07,2,61,086,09,1,049,07, ,1, , , , , , ,    
10,2011,07,2,61,086,10,1,050,02, ,2, , , , , , ,    
10,2011,07,2,61,086,10,1,050,03, ,1, , , , , , ,    
10,2011,07,2,61,087,03,1,033,02,1, ,2,3, , , , ,5141
10,2011,07,2,61,087,03,1,033,03, ,2, , , , , , ,    
10,2011,07,2,61,087,04,1,034,03, ,9, , , , , , ,    
10,2011,07,2,61,087,04,1,034,04, ,2, , , , , , ,    
10,2011,07,2,61,087,04,1,034,05, ,9, , , , , , ,    
10,2011,07,2,61,087,06,1,036,02, ,1, , , , , , ,    
10,2011,07,2,61,087,06,1,036,03, ,1, , , , , , ,    
10,2011,07,2,61,088,01,1,101,02, ,4, , , , , , ,    
10,2011,07,2,61,088,02,1,102,03, ,1, , , , , , ,    
10,2011,07,2,61,088,07,1,107,01, ,2, , , , , , ,    
10,2011,07,2,61,088,08,1,108,02, ,2, , , , , , ,    
10,2011,07,2,61,089,02,1,022,01, ,3, , , , , , ,    
10,2011,07,2,61,089,03,1,023,01, ,3, , , , , , ,    
10,2011,07,2,61,089,03,1,023,02, ,2, , , , , , ,    
10,2011,07,2,61,089,06,1,026,01, ,3, , , , , , ,    
10,2011,07,2,61,089,06,1,026,02, ,4, , , , , , ,    
10,2011,07,2,61,089,07,1,027,02, ,2, , , , , , ,    
10,2011,07,2,61,089,07,1,027,04, ,2, , , , , , ,    
10,2011,07,2,61,089,08,1,028,01, ,3, , , , , , ,    
10,2011,07,2,61,089,09,1,029,01, ,3, , , , , , ,    
10,2011,07,2,61,089,09,1,029,02, ,2, , , , , , ,    
10,2011,07,2,61,089,10,1,030,02, ,2, , , , , , ,    
10,2011,07,2,61,090,02,1,002,03, ,2, , , , , , ,    
10,2011,07,2,61,090,03,1,003,01, ,2, , , , , , ,    
10,2011,07,2,61,090,04,1,004,02, ,2, , , , , , ,    
10,2011,07,2,61,090,05,1,005,01, ,3, , , , , , ,    
10,2011,07,2,61,090,05,1,005,02, ,3, , , , , , ,    
10,2011,07,2,61,090,06,1,006,01, ,3, , , , , , ,    
10,2011,07,2,61,090,06,1,006,03, ,1, , , , , , ,    
10,2011,07,2,61,090,07,1,007,02, ,2, , , , , , ,    
10,2011,07,2,61,090,07,1,007,03, ,1, , , , , , ,    
10,2011,07,2,61,090,08,1,008,02, ,2, , , , , , ,    
10,2011,07,2,61,091,02,1,132,02, ,1, , , , , , ,    
10,2011,07,2,61,091,03,1,133,04, ,1, , , , , , ,    
10,2011,07,2,61,091,09,1,134,02, ,2, , , , , , ,    
10,2011,07,2,61,091,09,1,134,04, ,2, , , , , , ,    
10,2011,07,2,61,091,06,1,136,01,1, ,1, , , , ,9,6111
10,2011,07,2,61,091,06,1,136,02, ,2, , , , , , ,    
10,2011,07,2,61,091,06,1,136,03, ,2, , , , , , ,    
10,2011,07,2,61,091,08,1,138,02, ,2, , , , , , ,    
10,2011,07,2,61,091,08,1,138,03, ,1, , , , , , ,    
10,2011,07,2,61,091,04,1,139,03, ,2, , , , , , ,    
10,2011,07,2,61,091,01,1,131,04, ,2, , , , , , ,    
10,2011,07,2,61,091,10,1,140,04, ,3, , , , , , ,    
10,2011,07,2,61,092,02,1,012,03, ,1, , , , , , ,    
10,2011,07,2,61,092,03,1,013,01, ,4, , , , , , ,    
10,2011,07,2,61,092,04,1,014,01, ,3, , , , , , ,    
10,2011,07,2,61,092,04,1,014,02, ,3, , , , , , ,    
10,2011,07,2,61,092,04,1,014,06, ,4, , , , , , ,    
10,2011,07,2,61,092,06,1,016,03, ,1, , , , , , ,    
10,2011,07,2,61,092,07,1,017,01, ,2, , , , , , ,    
10,2011,07,2,61,092,07,1,017,02, ,1, , , , , , ,    
10,2011,07,2,61,092,07,1,017,03, ,1, , , , , , ,    
10,2011,07,2,61,092,08,1,018,02, ,2, , , , , , ,    
10,2011,07,2,61,092,09,1,019,03, ,2, , , , , , ,    
10,2011,07,2,61,093,01,1,051,02,1, ,2,3, , , , ,9341
10,2011,07,2,61,093,02,1,052,02, ,2, , , , , , ,    
10,2011,07,2,61,093,03,1,053,01, ,2, , , , , , ,    
10,2011,07,2,61,093,03,1,053,02, ,1, , , , , , ,    
10,2011,07,2,61,093,04,1,054,02,1, ,2,1, , , , ,4113
10,2011,07,2,61,093,04,1,054,03, ,1, , , , , , ,    
10,2011,07,2,61,093,05,1,055,01, ,4, , , , , , ,    
10,2011,07,2,61,093,05,1,055,03, ,2, , , , , , ,    
10,2011,07,2,61,093,06,1,056,03, ,1, , , , , , ,    
10,2011,07,2,61,093,06,1,056,04, ,1, , , , , , ,    
10,2011,07,2,61,093,07,1,057,03, ,1, , , , , , ,    
10,2011,07,2,61,093,07,1,057,04, ,1, , , , , , ,    
10,2011,07,2,61,093,08,1,058,02, ,2, , , , , , ,    
10,2011,07,2,61,094,01,1,091,02, ,2, , , , , , ,    
10,2011,07,2,61,094,01,1,091,03, ,1, , , , , , ,    
10,2011,07,2,61,094,02,1,092,02, ,2, , , , , , ,    
10,2011,07,2,61,094,02,1,092,03,1, ,3, , , , , ,    
10,2011,07,2,61,094,03,1,093,02, ,2, , , , , , ,    
